# addr	region	name  (STT_OBJECT in ROM)
0x082F31FC	rom	sAnim_ToggleCaseIcon
0x082F3204	rom	sAnim_ToggleCaseIcon_Duplicate1
0x082F320C	rom	sAnim_ToggleCaseIcon_Duplicate2
0x082F3214	rom	sAnim_RegisterIcon
0x082F321C	rom	sAnims_RButtonLabels
0x082F322C	rom	sSpriteTemplate_RButtonIcon
0x082F3244	rom	sSpriteTemplate_RButtonLabels
0x082F325C	rom	sBitTable
0x082F3264	rom	sSyncPressBonus
0x082F326C	rom	sIntroOutroVibrationData
0x082F3290	rom	sVibrationData
0x082F32A4	rom	sMessages
0x082F32C8	rom	sBgTemplates
0x082F32D8	rom	sTextColorTable
0x082F32EC	rom	sWindowTemplate_Rankings
0x082F32F4	rom	sWindowTemplates_PlayerNames
0x082F3324	rom	sWindowTemplates_Results
0x082F3344	rom	sResultsWindowHeights
0x082F334C	rom	sPressingSpeedConversionTable
0x082F336C	rom	sCrusherBase_Pal
0x082F338C	rom	sEffects_Pal
0x082F33AC	rom	sTimerDigits_Pal
0x082F33CC	rom	sCrusherBase_Gfx
0x082F36F8	rom	sImpact_Gfx
0x082F3A74	rom	sSparkle_Gfx
0x082F3BC0	rom	sTimerDigits_Gfx
0x082F3C8C	rom	sCrusherTop_Tilemap
0x082F3DBC	rom	sContainerCap_Tilemap
0x082F3F54	rom	sBg_Tilemap
0x082F417C	rom	sPlayerIdToPosId
0x082F4190	rom	sPlayerCoords
0x082F41CC	rom	sImpactCoords
0x082F41D2	rom	sSparkleCoords
0x082F41E8	rom	sPlayerBerrySpriteTags
0x082F41F4	rom	sSpriteSheets
0x082F421C	rom	sSpritePals
0x082F423C	rom	sAnim_CrusherBase
0x082F4244	rom	sAnim_Impact_Small
0x082F4254	rom	sAnim_Impact_Big
0x082F4268	rom	sAnim_Sparkle_Small
0x082F4284	rom	sAnim_Sparkle_Big
0x082F42A8	rom	sAnim_Timer
0x082F42B0	rom	sAnim_PlayerBerry
0x082F42B8	rom	sAffineAnim_PlayerBerry_0
0x082F42D0	rom	sAffineAnim_PlayerBerry_1
0x082F42E8	rom	sAnims_CrusherBase
0x082F42EC	rom	sAnims_Impact
0x082F42F4	rom	sAnims_Sparkle
0x082F42FC	rom	sAnims_Timer
0x082F4300	rom	sAnims_PlayerBerry
0x082F4304	rom	sAffineAnims_PlayerBerry
0x082F430C	rom	sSpriteTemplate_CrusherBase
0x082F4324	rom	sSpriteTemplate_Impact
0x082F433C	rom	sSpriteTemplate_Sparkle
0x082F4354	rom	sSpriteTemplate_Timer
0x082F436C	rom	sSpriteTemplate_PlayerBerry
0x082F4384	rom	sDigitObjTemplates
0x082F43B4	rom	sResultsTexts
0x082F43CC	rom	sBerryCrushCommands
0x082F4434	rom	sSparkleThresholds
0x082F4444	rom	sBigSparkleThresholds
0x082F4448	rom	sReceivedPlayerBitmasks
0x082F444C	rom	sBerryPowderBgTemplates
0x082F445C	rom	sUnknown
0x082F4464	rom	sBerryPowderWindowTemplates
0x082F449C	rom	sActiveColumnMap
0x082F45AF	rom	sDodrioHeadToColumnMap
0x082F45FA	rom	sDodrioNeighborMap
0x082F4648	rom	sPlayerIdAtColumn
0x082F467F	rom	sUnsharedColumns
0x082F4698	rom	sDuplicateGfx
0x082F7A88	rom	sBerryFallDelays
0x082F7A94	rom	sTreeBorderXPos
0x082F7A9C	rom	sDifficultyThresholds
0x082F7AA4	rom	sPrizeBerryIds
0x082F7AC4	rom	sLeaderFuncs
0x082F7AF4	rom	sMemberFuncs
0x082F7B24	rom	sBerryScoreMultipliers
0x082F7B2C	rom	sWindowTemplates_Records
0x082F7B34	rom	sRecordsTexts
0x082F7B40	rom	sRecordNumMaxDigits
0x082F7B44	rom	sRecordTextYCoords
0x082F7B4A	rom	sRecordNumYCoords
0x082F7B50	rom	sDebug_BerryResults
0x082F7B78	rom	sJPText_Vowels
0x082F7B80	rom	sText_Letters
0x082F7B88	rom	sText_Digits
0x082F7B90	rom	sDebug_PlayerNames
0x082F7BA4	rom	sBgTemplates
0x082F7BB4	rom	sWindowTemplate_Dummy
0x082F7BBC	rom	sWindowTemplates_Results
0x082F7BCC	rom	sWindowTemplate_Prize
0x082F7BD4	rom	sWindowTemplates_PlayAgain
0x082F7BE4	rom	sWindowTemplate_DroppedOut
0x082F7BEC	rom	sWindowTemplate_CommStandby
0x082F7BF4	rom	sActiveColumnMap_Duplicate
0x082F7D07	rom	sDodrioHeadToColumnMap_Duplicate
0x082F7D52	rom	sDodrioNeighborMap_Duplicate
0x082F7DA0	rom	sPlayerIdAtColumn_Duplicate
0x082F7DD7	rom	sUnsharedColumns_Duplicate
0x082F7DF0	rom	sBg_Pal
0x082F7E30	rom	sDodrioNormal_Pal
0x082F7E50	rom	sDodrioShiny_Pal
0x082F7E70	rom	sStatus_Pal
0x082F7E90	rom	sBerries_Pal
0x082F7EB0	rom	sBerries_Gfx
0x082F8064	rom	sCloud_Pal
0x082F8084	rom	sBg_Gfx
0x082F8914	rom	sTreeBorder_Gfx
0x082F96E0	rom	sStatus_Gfx
0x082F9774	rom	sCloud_Gfx
0x082F98BC	rom	sDodrio_Gfx
0x082FAAD8	rom	sBg_Tilemap
0x082FAD44	rom	sTreeBorderRight_Tilemap
0x082FAF94	rom	sTreeBorderLeft_Tilemap
0x082FB1E0	rom	sOamData_Dodrio
0x082FB1E8	rom	sOamData_16x16_Priority0
0x082FB1F0	rom	sOamData_Berry
0x082FB1F8	rom	sOamData_Cloud
0x082FB200	rom	sAnim_Dodrio_Normal
0x082FB208	rom	sAnim_Dodrio_PickRight
0x082FB210	rom	sAnim_Dodrio_PickMiddle
0x082FB218	rom	sAnim_Dodrio_PickLeft
0x082FB220	rom	sAnim_Dodrio_Down
0x082FB228	rom	sAnims_Dodrio
0x082FB23C	rom	sAnims_StatusBar_Yellow
0x082FB244	rom	sAnims_StatusBar_Gray
0x082FB24C	rom	sAnims_StatusBar_Red
0x082FB254	rom	sAnims_StatusBar
0x082FB260	rom	sAnim_Berry_Blue
0x082FB268	rom	sAnim_Berry_Green
0x082FB270	rom	sAnim_Berry_Gold
0x082FB278	rom	sAnim_Berry_BlueSquished
0x082FB280	rom	sAnim_Berry_GreenSquished
0x082FB288	rom	sAnim_Berry_GoldSquished
0x082FB290	rom	sAnim_Berry_Eaten
0x082FB298	rom	sAnim_Berry_Empty1
0x082FB2A0	rom	sAnim_Berry_Empty2
0x082FB2A8	rom	sAnims_Berry
0x082FB2CC	rom	sAnim_Cloud
0x082FB2D4	rom	sAnims_Cloud
0x082FB308	rom	sUnusedSounds
0x082FB31C	rom	sBerryIconXCoords
0x082FB354	rom	moveDelays.378
0x082FB356	rom	sCloudStartCoords
0x082FB380	rom	sTextColorTable
0x082FB38C	rom	sNameWindowCoords_1Player
0x082FB390	rom	sNameWindowCoords_2Players
0x082FB398	rom	sNameWindowCoords_3Players
0x082FB3A4	rom	sNameWindowCoords_4Players
0x082FB3B4	rom	sNameWindowCoords_5Players
0x082FB3C8	rom	sNameWindowCoords
0x082FB3DC	rom	sRankingTexts
0x082FB3F0	rom	sResultsXCoords
0x082FB3F8	rom	sResultsYCoords
0x082FB402	rom	sRankingYCoords
0x082FB40C	rom	sGfxFuncs
0x082FB464	rom	sPokeJumpMons
0x082FB5F4	rom	sPokeJumpLeaderFuncs
0x082FB618	rom	sPokeJumpMemberFuncs
0x082FB63C	rom	sVineBaseSpeeds
0x082FB64C	rom	sVineSpeedDelays
0x082FB654	rom	sSoundEffects
0x082FB65C	rom	sJumpOffsets
0x082FB6EC	rom	sScoreBonuses
0x082FB704	rom	sPrizeItems
0x082FB714	rom	sPrizeQuantityData
0x082FB73C	rom	sPokeJumpPal1
0x082FB75C	rom	sPokeJumpPal2
0x082FB77C	rom	sVine1_Gfx
0x082FB89C	rom	sVine2_Gfx
0x082FBA70	rom	sVine3_Gfx
0x082FBBA0	rom	sVine4_Gfx
0x082FBC9C	rom	sStar_Gfx
0x082FBE08	rom	sCompressedSpriteSheets
0x082FBE30	rom	sSpritePalettes
0x082FBE40	rom	sSpriteTemplate_JumpMon
0x082FBE58	rom	sVineYCoords
0x082FBEA8	rom	sVineXCoords
0x082FBEB8	rom	sSpriteTemplates_Vine
0x082FBEC8	rom	sOamData_JumpMon
0x082FBED0	rom	sOamData_Vine16x32
0x082FBED8	rom	sOamData_Vine32x32
0x082FBEE0	rom	sOamData_Vine32x16
0x082FBEE8	rom	sAnims_Vine_Highest
0x082FBEF0	rom	sAnims_Vine_Higher
0x082FBEF8	rom	sAnims_Vine_High
0x082FBF00	rom	sAnims_Vine_Low
0x082FBF08	rom	sAnims_Vine_Lower
0x082FBF10	rom	sAnims_Vine_Lowest
0x082FBF18	rom	sAnims_VineTall_Highest
0x082FBF20	rom	sAnims_VineTall_Higher
0x082FBF28	rom	sAnims_VineTall_High
0x082FBF30	rom	sAnims_VineTall_Low
0x082FBF38	rom	sAnims_VineTall_Lower
0x082FBF40	rom	sAnims_VineTall_Lowest
0x082FBF48	rom	sAnims_Vine
0x082FBF60	rom	sAnims_VineTall
0x082FBF78	rom	sSpriteTemplate_Vine1
0x082FBF90	rom	sSpriteTemplate_Vine2
0x082FBFA8	rom	sSpriteTemplate_Vine3
0x082FBFC0	rom	sSpriteTemplate_Vine4
0x082FBFD8	rom	sOamData_Star
0x082FBFE0	rom	sAnim_Star_Still
0x082FBFE8	rom	sAnim_Star_Spinning
0x082FC004	rom	sAnims_Star
0x082FC00C	rom	sSpriteTemplate_Star
0x082FC024	rom	sInterface_Pal
0x082FC044	rom	sBg_Pal
0x082FC064	rom	sBg_Gfx
0x082FC290	rom	sBg_Tilemap
0x082FC440	rom	sVenusaur_Pal
0x082FC460	rom	sVenusaur_Gfx
0x082FCDB0	rom	sVenusaur_Tilemap
0x082FD168	rom	sBonuses_Pal
0x082FD188	rom	sBonuses_Gfx
0x082FDC38	rom	sBonuses_Tilemap
0x082FE164	rom	sBgTemplates
0x082FE174	rom	sWindowTemplates
0x082FE18C	rom	sPokeJumpGfxFuncs
0x082FE1DF	rom	sVenusaurStates
0x082FE1EC	rom	sSpriteSheet_Digits
0x082FE1F4	rom	sSpritePalette_Digits
0x082FE1FC	rom	sPlayerNameWindowCoords_2Players
0x082FE204	rom	sPlayerNameWindowCoords_3Players
0x082FE210	rom	sPlayerNameWindowCoords_4Players
0x082FE220	rom	sPlayerNameWindowCoords_5Players
0x082FE234	rom	sPlayerNameWindowCoords
0x082FE244	rom	sMonXCoords_2Players
0x082FE248	rom	sMonXCoords_3Players
0x082FE24E	rom	sMonXCoords_4Players
0x082FE256	rom	sMonXCoords_5Players
0x082FE260	rom	sMonXCoords
0x082FE270	rom	sWindowTemplate_Records
0x082FE278	rom	sRecordsTexts
0x082FE284	rom	s321Start_Static_Pal
0x082FE2A4	rom	s321Start_Static_Gfx
0x082FE6C8	rom	sSpriteSheet_321Start_Static
0x082FE6D8	rom	sSpritePalette_321Start_Static
0x082FE6E8	rom	sAnim_StaticCountdown_Three
0x082FE6F0	rom	sAnim_StaticCountdown_Two
0x082FE6F8	rom	sAnim_StaticCountdown_One
0x082FE700	rom	sAnim_StaticCountdown_StartLeft
0x082FE708	rom	sAnim_StaticCountdown_StartMid
0x082FE710	rom	sAnim_StaticCountdown_StartRight
0x082FE718	rom	sAnims_StaticCountdown
0x082FE730	rom	sSpriteTemplate_StaticCountdown
0x082FE748	rom	sStaticCountdownFuncs
0x082FE758	rom	s321Start_Pal
0x082FE778	rom	s321Start_Gfx
0x082FEBDC	rom	sOamData_Numbers
0x082FEBE4	rom	sOamData_Start
0x082FEBEC	rom	sAnim_Numbers_Three
0x082FEBF4	rom	sAnim_Numbers_Two
0x082FEBFC	rom	sAnim_Numbers_One
0x082FEC04	rom	sAnimTable_Numbers
0x082FEC10	rom	sAnim_StartLeft
0x082FEC18	rom	sAnim_StartRight
0x082FEC20	rom	sAnimTable_Start
0x082FEC28	rom	sAffineAnim_Numbers_Normal
0x082FEC38	rom	sAffineAnim_Numbers_Squash
0x082FEC50	rom	sAffineAnim_Numbers_Stretch
0x082FEC60	rom	sAffineAnim_Numbers_Land
0x082FEC80	rom	sAffineAnimTable_Numbers
0x082FECC0	rom	sRtcDummy
0x082FECCC	rom	sNumDaysInMonths
0x082FECFC	rom	sBirchSpeechBgPals
0x082FED3C	rom	sBirchSpeechShadowGfx
0x082FEEF0	rom	sBirchSpeechBgMap
0x082FF018	rom	sBirchSpeechBgGradientPal
0x082FF038	rom	sWindowTemplates_MainMenu
0x082FF080	rom	sNewGameBirchSpeechTextWindows
0x082FF0A0	rom	sMainMenuBgPal
0x082FF0C0	rom	sMainMenuTextPal
0x082FF0E0	rom	sTextColor_Headers
0x082FF0E3	rom	sTextColor_MenuInfo
0x082FF0E8	rom	sMainMenuBgTemplates
0x082FF0F0	rom	sBirchBgTemplate
0x082FF0F4	rom	sScrollArrowsTemplate_MainMenu
0x082FF104	rom	sSpriteAffineAnim_PlayerShrink
0x082FF114	rom	sSpriteAffineAnimTable_PlayerShrink
0x082FF118	rom	sMenuActions_Gender
0x082FF128	rom	sMalePresetNames
0x082FF178	rom	sFemalePresetNames
0x082FF1C8	rom	sTilesPerImage
0x082FF1D8	rom	gMinigameDigits_Pal
0x082FF1F8	rom	gMinigameDigits_Gfx
0x082FF2B8	rom	sMinigameDigitsThin_Gfx
0x082FF3A8	rom	gBattlerPicTable_PlayerLeft
0x082FF3C8	rom	gBattlerPicTable_OpponentLeft
0x082FF3E8	rom	gBattlerPicTable_PlayerRight
0x082FF408	rom	gBattlerPicTable_OpponentRight
0x082FF428	rom	gTrainerBackPicTable_Brendan
0x082FF448	rom	gTrainerBackPicTable_May
0x082FF468	rom	gTrainerBackPicTable_Red
0x082FF490	rom	gTrainerBackPicTable_Leaf
0x082FF4B8	rom	gTrainerBackPicTable_RubySapphireBrendan
0x082FF4D8	rom	gTrainerBackPicTable_RubySapphireMay
0x082FF4F8	rom	gTrainerBackPicTable_Wally
0x082FF518	rom	gTrainerBackPicTable_Steven
0x082FF538	rom	sAnim_GeneralFrame0
0x082FF540	rom	sAnim_GeneralFrame3
0x082FF548	rom	sAffineAnim_Battler_Normal
0x082FF558	rom	sAffineAnim_Battler_Flipped
0x082FF568	rom	sAffineAnim_Battler_Emerge
0x082FF580	rom	sAffineAnim_Battler_Return
0x082FF598	rom	sAffineAnim_Battler_HorizontalSquishLoop
0x082FF5B8	rom	sAffineAnim_Battler_Grow
0x082FF5C8	rom	sAffineAnim_Battler_Shrink
0x082FF5D8	rom	sAffineAnim_Battler_BigToSmall
0x082FF5F0	rom	sAffineAnim_Battler_GrowLarge
0x082FF600	rom	sAffineAnim_Battler_TipRight
0x082FF618	rom	gAffineAnims_BattleSpritePlayerSide
0x082FF63C	rom	sAffineAnim_Battler_SpinShrink
0x082FF64C	rom	sAffineAnim_Battler_TipLeft
0x082FF664	rom	sAffineAnim_Battler_RotateUpAndBack
0x082FF684	rom	sAffineAnim_Battler_Spin
0x082FF694	rom	gAffineAnims_BattleSpriteOpponentSide
0x082FF6C0	rom	gAffineAnims_BattleSpriteContest
0x082FF6EC	rom	sAnim_MonPic_0
0x082FF6F4	rom	sAnim_MonPic_1
0x082FF6FC	rom	sAnim_MonPic_2
0x082FF704	rom	sAnim_MonPic_3
0x082FF70C	rom	gAnims_MonPic
0x082FF71C	rom	sUnusedAnim_Blaziken_1
0x082FF734	rom	sUnusedAnim_Blaziken_2
0x082FF744	rom	sUnusedAnim_Blaziken_3
0x082FF750	rom	sUnusedAnim_Blaziken_4
0x082FF758	rom	sUnusedAnim_Marshtomp_1
0x082FF774	rom	sUnusedAnim_Marshtomp_2
0x082FF790	rom	sUnusedAnim_Marshtomp_3
0x082FF79C	rom	sUnusedAnim_Poochyena_1
0x082FF7B0	rom	sUnusedAnim_Poochyena_2
0x082FF7C4	rom	sUnusedAnim_Mightyena_1
0x082FF7CC	rom	sUnusedAnim_Zigzagoon_1
0x082FF7D4	rom	sUnusedAnim_Linoone_1
0x082FF7DC	rom	sUnusedAnim_Wurmple_1
0x082FF7E4	rom	sUnusedAnim_Wurmple_2
0x082FF7EC	rom	sUnusedAnim_Silcoon_1
0x082FF7F4	rom	sUnusedAnim_Silcoon_2
0x082FF7FC	rom	sUnusedAnim_Beautifly_1
0x082FF804	rom	sUnusedAnim_Beautifly_2
0x082FF80C	rom	sUnusedAnim_Cascoon_1
0x082FF814	rom	sUnusedAnim_Cascoon_2
0x082FF81C	rom	sUnusedAnim_Dustox_1
0x082FF824	rom	sUnusedAnim_Dustox_2
0x082FF82C	rom	sUnusedAnim_Lombre_1
0x082FF834	rom	sUnusedAnim_Ludicolo_1
0x082FF83C	rom	sUnusedAnim_Ludicolo_2
0x082FF844	rom	sUnusedAnim_Seedot_1
0x082FF84C	rom	sUnusedAnim_Nuzleaf_1
0x082FF854	rom	sUnusedAnim_Shiftry_1
0x082FF85C	rom	sUnusedAnim_Shiftry_2
0x082FF864	rom	sUnusedAnim_Taillow_1
0x082FF86C	rom	sUnusedAnim_Swellow_1
0x082FF874	rom	sUnusedAnim_Shroomish_1
0x082FF87C	rom	sUnusedAnim_Breloom_1
0x082FF884	rom	sUnusedAnim_Wingull_1
0x082FF88C	rom	sUnusedAnim_Pelipper_1
0x082FF894	rom	sUnusedAnim_Pelipper_2
0x082FF89C	rom	sUnusedAnim_Surskit_1
0x082FF8A4	rom	sUnusedAnim_Surskit_2
0x082FF8AC	rom	sUnusedAnim_Masquerain_1
0x082FF8B4	rom	sUnusedAnim_Masquerain_2
0x082FF8BC	rom	sUnusedAnim_Wailmer_1
0x082FF8FC	rom	sUnusedAnim_Wailmer_2
0x082FF91C	rom	sUnusedAnim_Wailmer_3
0x082FF930	rom	sUnusedAnim_Wailmer_4
0x082FF93C	rom	sUnusedAnim_Skitty_1
0x082FF944	rom	sUnusedAnim_Delcatty_1
0x082FF94C	rom	sUnusedAnim_Kecleon_1
0x082FF9A8	rom	sUnusedAnim_Kecleon_2
0x082FFA00	rom	sUnusedAnim_Kecleon_3
0x082FFA58	rom	sUnusedAnim_Kecleon_4
0x082FFA64	rom	sUnusedAnim_Baltoy_1
0x082FFA6C	rom	sUnusedAnim_Claydol_1
0x082FFA74	rom	sUnusedAnim_Nosepass_1
0x082FFA7C	rom	sUnusedAnim_Sableye_1
0x082FFA84	rom	sUnusedAnim_Sableye_2
0x082FFA8C	rom	sUnusedAnim_Luvdisc_1
0x082FFA94	rom	sUnusedAnim_Luvdisc_2
0x082FFA9C	rom	sUnusedAnim_Feebas_1
0x082FFAA4	rom	sUnusedAnim_Feebas_2
0x082FFAAC	rom	sUnusedAnim_Milotic_1
0x082FFAB4	rom	sUnusedAnim_Milotic_2
0x082FFABC	rom	sUnusedAnim_Carvanha_1
0x082FFAC4	rom	sUnusedAnim_Carvanha_2
0x082FFACC	rom	sUnusedAnim_Sharpedo_1
0x082FFAD4	rom	sUnusedAnim_Sharpedo_2
0x082FFADC	rom	sUnusedAnim_Trapinch_1
0x082FFAE4	rom	sUnusedAnim_Vibrava_1
0x082FFAEC	rom	sUnusedAnim_Flygon_1
0x082FFAF4	rom	sUnusedAnim_Makuhita_1
0x082FFAFC	rom	sUnusedAnim_Hariyama_1
0x082FFB04	rom	sUnusedAnim_Electrike_1
0x082FFB0C	rom	sUnusedAnim_Electrike_2
0x082FFB14	rom	sUnusedAnim_Manectric_1
0x082FFB1C	rom	sUnusedAnim_Numel_1
0x082FFB24	rom	sUnusedAnim_Numel_2
0x082FFB2C	rom	sUnusedAnim_Camerupt_1
0x082FFB34	rom	sUnusedAnim_Spheal_1
0x082FFB3C	rom	sUnusedAnim_Sealeo_1
0x082FFB44	rom	sUnusedAnim_Walrein_1
0x082FFB60	rom	sUnusedAnim_Walrein_2
0x082FFB7C	rom	sUnusedAnim_Azurill_1
0x082FFBBC	rom	sUnusedAnim_Azurill_2
0x082FFBE0	rom	sUnusedAnim_Azurill_3
0x082FFBF4	rom	sUnusedAnim_Azurill_4
0x082FFBFC	rom	sUnusedAnim_Spoink_1
0x082FFC04	rom	sUnusedAnim_Spoink_2
0x082FFC0C	rom	sUnusedAnim_Grumpig_1
0x082FFC14	rom	sUnusedAnim_Plusle_1
0x082FFC1C	rom	sUnusedAnim_Minun_1
0x082FFC24	rom	sUnusedAnim_Mawile_1
0x082FFC2C	rom	sUnusedAnim_Meditite_1
0x082FFC34	rom	sUnusedAnim_Medicham_1
0x082FFC3C	rom	sUnusedAnim_Swablu_1
0x082FFC58	rom	sUnusedAnim_Swablu_2
0x082FFC74	rom	sUnusedAnim_Altaria_1
0x082FFC7C	rom	sUnusedAnim_Wynaut_1
0x082FFC84	rom	sUnusedAnim_Wynaut_2
0x082FFC8C	rom	sUnusedAnim_Duskull_1
0x082FFC94	rom	sUnusedAnim_Duskull_2
0x082FFC9C	rom	sUnusedAnim_Dusclops_1
0x082FFCA4	rom	sUnusedAnim_Dusclops_2
0x082FFCAC	rom	sUnusedAnim_Slakoth_1
0x082FFCB4	rom	sUnusedAnim_Vigoroth_1
0x082FFCBC	rom	sUnusedAnim_Slaking_1
0x082FFCC4	rom	sUnusedAnim_Gulpin_1
0x082FFCCC	rom	sUnusedAnim_Swalot_1
0x082FFCD4	rom	sUnusedAnim_Tropius_1
0x082FFCDC	rom	sUnusedAnim_Clamperl_1
0x082FFCE4	rom	sUnusedAnim_Absol_1
0x082FFCEC	rom	sUnusedAnim_Shuppet_1
0x082FFCF4	rom	sUnusedAnim_Shuppet_2
0x082FFCFC	rom	sUnusedAnim_Banette_1
0x082FFD04	rom	sUnusedAnim_Aron_1
0x082FFD0C	rom	sUnusedAnim_Lairon_1
0x082FFD14	rom	sUnusedAnim_Aggron_1
0x082FFD1C	rom	sUnusedAnim_Castform_1
0x082FFD24	rom	sUnusedAnim_Castform_2
0x082FFD2C	rom	sUnusedAnim_Castform_3
0x082FFD34	rom	sUnusedAnim_Castform_4
0x082FFD3C	rom	sUnusedAnim_Volbeat_1
0x082FFD44	rom	sUnusedAnim_Illumise_1
0x082FFD4C	rom	sUnusedAnim_Bagon_1
0x082FFD54	rom	sUnusedAnim_Bagon_2
0x082FFD5C	rom	sUnusedAnim_Salamence_1
0x082FFD64	rom	sUnusedAnim_Salamence_2
0x082FFD6C	rom	sUnusedAnim_Regirock_1
0x082FFD74	rom	sUnusedAnim_Regice_1
0x082FFD7C	rom	sUnusedAnim_Registeel_1
0x082FFD84	rom	sUnusedAnim_Registeel_2
0x082FFD8C	rom	sUnusedAnim_Rayquaza_1
0x082FFDA0	rom	sUnusedAnim_Rayquaza_2
0x082FFDB4	rom	sUnusedAnim_Unused1
0x082FFDBC	rom	sUnusedAnim_Unused2
0x082FFDC4	rom	sUnusedAnim_Jirachi_1
0x082FFDCC	rom	sUnusedAnims_None
0x082FFDD0	rom	sUnusedAnims_Bulbasaur
0x082FFDD4	rom	sUnusedAnims_Ivysaur
0x082FFDD8	rom	sUnusedAnims_Venusaur
0x082FFDDC	rom	sUnusedAnims_Charmander
0x082FFDE0	rom	sUnusedAnims_Charmeleon
0x082FFDE4	rom	sUnusedAnims_Charizard
0x082FFDE8	rom	sUnusedAnims_Squirtle
0x082FFDEC	rom	sUnusedAnims_Wartortle
0x082FFDF0	rom	sUnusedAnims_Blastoise
0x082FFDF4	rom	sUnusedAnims_Caterpie
0x082FFDF8	rom	sUnusedAnims_Metapod
0x082FFDFC	rom	sUnusedAnims_Butterfree
0x082FFE00	rom	sUnusedAnims_Weedle
0x082FFE04	rom	sUnusedAnims_Kakuna
0x082FFE08	rom	sUnusedAnims_Beedrill
0x082FFE0C	rom	sUnusedAnims_Pidgey
0x082FFE10	rom	sUnusedAnims_Pidgeotto
0x082FFE14	rom	sUnusedAnims_Pidgeot
0x082FFE18	rom	sUnusedAnims_Rattata
0x082FFE1C	rom	sUnusedAnims_Raticate
0x082FFE20	rom	sUnusedAnims_Spearow
0x082FFE24	rom	sUnusedAnims_Fearow
0x082FFE28	rom	sUnusedAnims_Ekans
0x082FFE2C	rom	sUnusedAnims_Arbok
0x082FFE30	rom	sUnusedAnims_Pikachu
0x082FFE34	rom	sUnusedAnims_Raichu
0x082FFE38	rom	sUnusedAnims_Sandshrew
0x082FFE3C	rom	sUnusedAnims_Sandslash
0x082FFE40	rom	sUnusedAnims_NidoranF
0x082FFE44	rom	sUnusedAnims_Nidorina
0x082FFE48	rom	sUnusedAnims_Nidoqueen
0x082FFE4C	rom	sUnusedAnims_NidoranM
0x082FFE50	rom	sUnusedAnims_Nidorino
0x082FFE54	rom	sUnusedAnims_Nidoking
0x082FFE58	rom	sUnusedAnims_Clefairy
0x082FFE5C	rom	sUnusedAnims_Clefable
0x082FFE60	rom	sUnusedAnims_Vulpix
0x082FFE64	rom	sUnusedAnims_Ninetales
0x082FFE68	rom	sUnusedAnims_Jigglypuff
0x082FFE6C	rom	sUnusedAnims_Wigglytuff
0x082FFE70	rom	sUnusedAnims_Zubat
0x082FFE74	rom	sUnusedAnims_Golbat
0x082FFE78	rom	sUnusedAnims_Oddish
0x082FFE7C	rom	sUnusedAnims_Gloom
0x082FFE80	rom	sUnusedAnims_Vileplume
0x082FFE84	rom	sUnusedAnims_Paras
0x082FFE88	rom	sUnusedAnims_Parasect
0x082FFE8C	rom	sUnusedAnims_Venonat
0x082FFE90	rom	sUnusedAnims_Venomoth
0x082FFE94	rom	sUnusedAnims_Diglett
0x082FFE98	rom	sUnusedAnims_Dugtrio
0x082FFE9C	rom	sUnusedAnims_Meowth
0x082FFEA0	rom	sUnusedAnims_Persian
0x082FFEA4	rom	sUnusedAnims_Psyduck
0x082FFEA8	rom	sUnusedAnims_Golduck
0x082FFEAC	rom	sUnusedAnims_Mankey
0x082FFEB0	rom	sUnusedAnims_Primeape
0x082FFEB4	rom	sUnusedAnims_Growlithe
0x082FFEB8	rom	sUnusedAnims_Arcanine
0x082FFEBC	rom	sUnusedAnims_Poliwag
0x082FFEC0	rom	sUnusedAnims_Poliwhirl
0x082FFEC4	rom	sUnusedAnims_Poliwrath
0x082FFEC8	rom	sUnusedAnims_Abra
0x082FFECC	rom	sUnusedAnims_Kadabra
0x082FFED0	rom	sUnusedAnims_Alakazam
0x082FFED4	rom	sUnusedAnims_Machop
0x082FFED8	rom	sUnusedAnims_Machoke
0x082FFEDC	rom	sUnusedAnims_Machamp
0x082FFEE0	rom	sUnusedAnims_Bellsprout
0x082FFEE4	rom	sUnusedAnims_Weepinbell
0x082FFEE8	rom	sUnusedAnims_Victreebel
0x082FFEEC	rom	sUnusedAnims_Tentacool
0x082FFEF0	rom	sUnusedAnims_Tentacruel
0x082FFEF4	rom	sUnusedAnims_Geodude
0x082FFEF8	rom	sUnusedAnims_Graveler
0x082FFEFC	rom	sUnusedAnims_Golem
0x082FFF00	rom	sUnusedAnims_Ponyta
0x082FFF04	rom	sUnusedAnims_Rapidash
0x082FFF08	rom	sUnusedAnims_Slowpoke
0x082FFF0C	rom	sUnusedAnims_Slowbro
0x082FFF10	rom	sUnusedAnims_Magnemite
0x082FFF14	rom	sUnusedAnims_Magneton
0x082FFF18	rom	sUnusedAnims_Farfetchd
0x082FFF1C	rom	sUnusedAnims_Doduo
0x082FFF20	rom	sUnusedAnims_Dodrio
0x082FFF24	rom	sUnusedAnims_Seel
0x082FFF28	rom	sUnusedAnims_Dewgong
0x082FFF2C	rom	sUnusedAnims_Grimer
0x082FFF30	rom	sUnusedAnims_Muk
0x082FFF34	rom	sUnusedAnims_Shellder
0x082FFF38	rom	sUnusedAnims_Cloyster
0x082FFF3C	rom	sUnusedAnims_Gastly
0x082FFF40	rom	sUnusedAnims_Haunter
0x082FFF44	rom	sUnusedAnims_Gengar
0x082FFF48	rom	sUnusedAnims_Onix
